,p1_type1,p2_type1,winner,nbrContre,probWinParType
44238,Ghost,Normal,0,484.0,0.506198347107438
44239,Water,Dragon,0,584.0,0.2842465753424658
44240,Steel,Electric,0,211.0,0.2890995260663507
44241,Water,Steel,0,497.0,0.6177062374245473
44242,Water,Fairy,1,321.0,0.6884735202492211
44243,Psychic,Dark,0,291.0,0.054982817869415807
44244,Normal,Grass,0,984.0,0.600609756097561
44245,Steel,Dragon,0,141.0,0.20567375886524822
44246,Electric,Poison,1,201.0,0.7213930348258707
44247,Ghost,Grass,0,351.0,0.4928774928774929
44248,Psychic,Water,1,1086.0,0.6160220994475138
44249,Rock,Water,0,759.0,0.40974967061923584
44250,Fighting,Fire,1,216.0,0.35185185185185186
44251,Fighting,Ice,0,93.0,0.5913978494623656
44252,Grass,Water,1,1208.0,0.49834437086092714
44253,Water,Ground,0,571.0,0.46935201401050786
44254,Grass,Bug,1,764.0,0.4816753926701571
44255,Water,Water,1,971.0,1.0
44256,Fighting,Dark,1,103.0,0.49514563106796117
44257,Normal,Bug,1,1066.0,0.6135084427767354
44258,Ground,Psychic,0,274.0,0.5036496350364964
44259,Normal,Normal,1,708.0,1.0
44260,Dark,Water,0,520.0,0.6442307692307693
44261,Water,Water,1,971.0,1.0
44262,Electric,Ground,0,218.0,0.0963302752293578
44263,Water,Rock,1,759.0,0.5902503293807642
44264,Psychic,Psychic,1,259.0,1.0
44265,Water,Psychic,0,1086.0,0.3839779005524862
44266,Poison,Normal,1,432.0,0.3611111111111111
44267,Grass,Ghost,1,351.0,0.5071225071225072
44268,Flying,Bug,0,38.0,0.7894736842105263
44269,Psychic,Normal,1,811.0,0.5474722564734895
44270,Psychic,Grass,1,632.0,0.6265822784810127
44271,Fire,Normal,0,861.0,0.5412311265969802
44272,Normal,Electric,0,676.0,0.3816568047337278
44273,Electric,Fire,1,327.0,0.599388379204893
44274,Normal,Fire,1,861.0,0.45876887340301975
44275,Bug,Poison,0,324.0,0.4660493827160494
44276,Bug,Bug,1,386.0,1.0
44277,Bug,Water,0,1204.0,0.46096345514950166
44278,Normal,Steel,1,422.0,0.5781990521327014
44279,Ice,Ground,0,122.0,0.5163934426229508
44280,Electric,Fairy,1,132.0,0.8181818181818182
44281,Poison,Poison,0,74.0,1.0
44282,Water,Poison,1,518.0,0.5463320463320464
44283,Bug,Bug,0,386.0,1.0
44284,Psychic,Poison,0,270.0,0.6111111111111112
44285,Fire,Ghost,1,244.0,0.6434426229508197
44286,Ground,Psychic,0,274.0,0.5036496350364964
44287,Psychic,Flying,1,35.0,0.4
44288,Fire,Dragon,0,252.0,0.43253968253968256
44289,Rock,Bug,1,487.0,0.5420944558521561
44290,Dragon,Water,1,584.0,0.7157534246575342
44291,Fire,Bug,0,599.0,0.669449081803005
44292,Fairy,Water,0,321.0,0.3115264797507788
44293,Psychic,Ground,0,274.0,0.49635036496350365
44294,Water,Electric,1,713.0,0.3015427769985975
44295,Ghost,Water,1,500.0,0.468
44296,Normal,Water,0,1702.0,0.6057579318448884
44297,Fire,Bug,0,599.0,0.669449081803005
44298,Dark,Bug,0,309.0,0.6375404530744336
44299,Ghost,Rock,1,208.0,0.6153846153846154
44300,Poison,Water,0,518.0,0.45366795366795365
44301,Fighting,Bug,0,271.0,0.5719557195571956
44302,Psychic,Water,1,1086.0,0.6160220994475138
44303,Bug,Dark,1,309.0,0.36245954692556637
44304,Psychic,Rock,0,445.0,0.6292134831460674
44305,Psychic,Ice,1,224.0,0.625
44306,Grass,Fire,1,547.0,0.2961608775137112
44307,Normal,Bug,1,1066.0,0.6135084427767354
44308,Rock,Ice,1,182.0,0.510989010989011
44309,Normal,Fire,0,861.0,0.45876887340301975
44310,Water,Ground,1,571.0,0.46935201401050786
44311,Flying,Psychic,0,35.0,0.6
44312,Fire,Steel,0,232.0,0.6853448275862069
44313,Grass,Electric,1,459.0,0.3333333333333333
44314,Normal,Grass,0,984.0,0.600609756097561
44315,Grass,Steel,0,274.0,0.5036496350364964
44316,Dark,Water,0,520.0,0.6442307692307693
44317,Dragon,Bug,1,342.0,0.716374269005848
44318,Fighting,Fire,0,216.0,0.35185185185185186
44319,Fire,Water,1,931.0,0.5843179377013964
44320,Bug,Steel,1,289.0,0.47058823529411764
44321,Normal,Fire,0,861.0,0.45876887340301975
44322,Bug,Electric,1,473.0,0.266384778012685
44323,Fairy,Ice,1,60.0,0.4
44324,Water,Fighting,1,472.0,0.5466101694915254
44325,Fire,Psychic,0,448.0,0.4799107142857143
44326,Normal,Poison,1,432.0,0.6388888888888888
44327,Ground,Dragon,0,137.0,0.30656934306569344
44328,Rock,Bug,0,487.0,0.5420944558521561
44329,Psychic,Grass,1,632.0,0.6265822784810127
44330,Grass,Grass,1,354.0,1.0
44331,Ice,Ice,1,47.0,1.0
44332,Dragon,Dark,1,149.0,0.48322147651006714
44333,Electric,Fairy,1,132.0,0.8181818181818182
44334,Normal,Bug,1,1066.0,0.6135084427767354
44335,Ground,Dark,1,148.0,0.3918918918918919
44336,Water,Fire,0,931.0,0.41568206229860366
44337,Psychic,Ground,0,274.0,0.49635036496350365
44338,Dark,Water,0,520.0,0.6442307692307693
44339,Normal,Bug,0,1066.0,0.6135084427767354
44340,Bug,Psychic,1,646.0,0.4241486068111455
44341,Psychic,Grass,1,632.0,0.6265822784810127
44342,Dragon,Ice,0,116.0,0.6896551724137931
44343,Normal,Dark,0,495.0,0.45252525252525255
44344,Water,Ground,0,571.0,0.46935201401050786
44345,Ice,Psychic,0,224.0,0.375
44346,Water,Flying,0,68.0,0.23529411764705882
44347,Dark,Poison,1,125.0,0.664
44348,Fire,Water,0,931.0,0.5843179377013964
44349,Ghost,Normal,0,484.0,0.506198347107438
44350,Psychic,Bug,0,646.0,0.5758513931888545
44351,Fighting,Fighting,0,65.0,1.0
44352,Normal,Bug,1,1066.0,0.6135084427767354
44353,Normal,Water,1,1702.0,0.6057579318448884
44354,Bug,Water,0,1204.0,0.46096345514950166
44355,Water,Water,1,971.0,1.0
44356,Ghost,Electric,0,214.0,0.2383177570093458
44357,Psychic,Grass,1,632.0,0.6265822784810127
44358,Psychic,Normal,1,811.0,0.5474722564734895
44359,Fire,Ice,0,196.0,0.6836734693877551
44360,Rock,Grass,0,482.0,0.4315352697095436
44361,Fairy,Normal,0,247.0,0.242914979757085
44362,Electric,Water,1,713.0,0.6984572230014026
44363,Electric,Electric,0,134.0,1.0
44364,Poison,Fighting,0,133.0,0.43609022556390975
44365,Dark,Grass,1,332.0,0.7228915662650602
44366,Grass,Ice,1,244.0,0.4180327868852459
44367,Ground,Ice,0,122.0,0.48360655737704916
44368,Electric,Normal,1,676.0,0.6183431952662722
44369,Normal,Ground,1,472.0,0.510593220338983
44370,Normal,Electric,1,676.0,0.3816568047337278
44371,Ghost,Normal,0,484.0,0.506198347107438
44372,Dragon,Water,1,584.0,0.7157534246575342
44373,Electric,Electric,0,134.0,1.0
44374,Rock,Normal,1,682.0,0.3944281524926686
44375,Bug,Water,0,1204.0,0.46096345514950166
44376,Bug,Ghost,0,356.0,0.4550561797752809
44377,Ground,Normal,1,472.0,0.4894067796610169
44378,Normal,Electric,0,676.0,0.3816568047337278
44379,Grass,Normal,0,984.0,0.39939024390243905
44380,Grass,Dark,0,332.0,0.27710843373493976
44381,Psychic,Grass,1,632.0,0.6265822784810127
44382,Psychic,Rock,0,445.0,0.6292134831460674
44383,Bug,Poison,1,324.0,0.4660493827160494
44384,Water,Grass,0,1208.0,0.5016556291390728
44385,Ghost,Ice,1,123.0,0.5040650406504065
44386,Ghost,Bug,1,356.0,0.5449438202247191
44387,Psychic,Water,0,1086.0,0.6160220994475138
44388,Dark,Ground,1,148.0,0.6081081081081081
44389,Normal,Ground,0,472.0,0.510593220338983
44390,Water,Water,1,971.0,1.0
44391,Grass,Bug,0,764.0,0.4816753926701571
44392,Electric,Dark,0,210.0,0.5523809523809524
44393,Normal,Water,0,1702.0,0.6057579318448884
44394,Dark,Bug,1,309.0,0.6375404530744336
44395,Water,Normal,0,1702.0,0.39424206815511165
44396,Water,Bug,1,1204.0,0.5390365448504983
44397,Poison,Dragon,0,173.0,0.31213872832369943
44398,Normal,Normal,0,708.0,1.0
44399,Grass,Water,0,1208.0,0.49834437086092714
44400,Bug,Bug,1,386.0,1.0
44401,Grass,Fire,0,547.0,0.2961608775137112
44402,Rock,Ground,0,229.0,0.35807860262008734
44403,Steel,Rock,0,179.0,0.5195530726256983
44404,Rock,Normal,0,682.0,0.3944281524926686
44405,Water,Bug,0,1204.0,0.5390365448504983
44406,Steel,Flying,0,21.0,0.14285714285714285
44407,Normal,Bug,1,1066.0,0.6135084427767354
44408,Grass,Fire,0,547.0,0.2961608775137112
44409,Fire,Dragon,0,252.0,0.43253968253968256
44410,Dark,Normal,0,495.0,0.5474747474747474
44411,Fairy,Psychic,0,138.0,0.26811594202898553
44412,Bug,Normal,0,1066.0,0.38649155722326456
44413,Normal,Water,0,1702.0,0.6057579318448884
44414,Dark,Normal,0,495.0,0.5474747474747474
44415,Psychic,Bug,0,646.0,0.5758513931888545
44416,Dragon,Water,1,584.0,0.7157534246575342
44417,Grass,Normal,0,984.0,0.39939024390243905
44418,Grass,Electric,1,459.0,0.3333333333333333
44419,Normal,Ghost,0,484.0,0.493801652892562
44420,Water,Rock,0,759.0,0.5902503293807642
44421,Rock,Grass,0,482.0,0.4315352697095436
44422,Ghost,Psychic,1,289.0,0.44982698961937717
44423,Steel,Rock,1,179.0,0.5195530726256983
44424,Grass,Grass,1,354.0,1.0
44425,Ice,Ground,0,122.0,0.5163934426229508
44426,Psychic,Dark,0,291.0,0.054982817869415807
44427,Dragon,Electric,1,178.0,0.5449438202247191
44428,Ghost,Water,1,500.0,0.468
44429,Ice,Water,0,445.0,0.47191011235955055
44430,Water,Poison,1,518.0,0.5463320463320464
44431,Dark,Fire,0,249.0,0.5100401606425703
44432,Psychic,Water,0,1086.0,0.6160220994475138
44433,Ground,Dragon,1,137.0,0.30656934306569344
44434,Grass,Fairy,0,203.0,0.7093596059113301
44435,Ground,Poison,1,149.0,0.6174496644295302
44436,Rock,Grass,0,482.0,0.4315352697095436
44437,Bug,Rock,1,487.0,0.45790554414784396
44438,Normal,Grass,1,984.0,0.600609756097561
44439,Ground,Poison,1,149.0,0.6174496644295302
44440,Rock,Dragon,0,260.0,0.25384615384615383
44441,Normal,Water,1,1702.0,0.6057579318448884
44442,Dragon,Steel,0,141.0,0.7943262411347518
44443,Poison,Normal,0,432.0,0.3611111111111111
44444,Grass,Fairy,0,203.0,0.7093596059113301
44445,Rock,Bug,1,487.0,0.5420944558521561
44446,Steel,Grass,0,274.0,0.49635036496350365
44447,Dark,Bug,1,309.0,0.6375404530744336
44448,Dragon,Water,1,584.0,0.7157534246575342
44449,Fire,Dragon,0,252.0,0.43253968253968256
44450,Normal,Ground,0,472.0,0.510593220338983
44451,Ice,Ghost,0,123.0,0.4959349593495935
44452,Normal,Dark,0,495.0,0.45252525252525255
44453,Water,Normal,0,1702.0,0.39424206815511165
44454,Fire,Steel,1,232.0,0.6853448275862069
44455,Fairy,Ghost,1,62.0,0.45161290322580644
44456,Ghost,Ghost,0,83.0,1.0
44457,Normal,Dragon,1,479.0,0.42588726513569936
44458,Psychic,Water,1,1086.0,0.6160220994475138
44459,Normal,Rock,0,682.0,0.6055718475073314
44460,Fire,Normal,0,861.0,0.5412311265969802
44461,Water,Rock,1,759.0,0.5902503293807642
44462,Poison,Normal,1,432.0,0.3611111111111111
44463,Water,Fairy,1,321.0,0.6884735202492211
44464,Electric,Rock,0,286.0,0.7132867132867133
44465,Psychic,Electric,1,422.0,0.43364928909952605
44466,Bug,Bug,1,386.0,1.0
44467,Fire,Normal,1,861.0,0.5412311265969802
44468,Fighting,Electric,0,179.0,0.3128491620111732
44469,Electric,Psychic,0,422.0,0.566350710900474
44470,Water,Electric,0,713.0,0.3015427769985975
44471,Grass,Poison,1,301.0,0.43521594684385384
44472,Ghost,Water,1,500.0,0.468
44473,Grass,Water,1,1208.0,0.49834437086092714
44474,Normal,Ice,0,365.0,0.6054794520547945
44475,Water,Rock,1,759.0,0.5902503293807642
44476,Fairy,Dragon,1,84.0,0.8928571428571429
44477,Water,Normal,1,1702.0,0.39424206815511165
44478,Fire,Rock,1,358.0,0.6033519553072626
44479,Water,Water,0,971.0,1.0
44480,Dragon,Electric,1,178.0,0.5449438202247191
44481,Dragon,Fairy,0,84.0,0.10714285714285714
44482,Rock,Ice,0,182.0,0.510989010989011
44483,Psychic,Electric,0,422.0,0.43364928909952605
44484,Water,Fighting,0,472.0,0.5466101694915254
44485,Poison,Water,0,518.0,0.45366795366795365
44486,Dragon,Poison,1,173.0,0.6878612716763006
44487,Water,Electric,0,713.0,0.3015427769985975
44488,Normal,Psychic,0,811.0,0.4525277435265105
44489,Bug,Bug,0,386.0,1.0
44490,Grass,Ice,0,244.0,0.4180327868852459
44491,Ground,Bug,1,335.0,0.5223880597014925
44492,Poison,Dark,1,125.0,0.336
44493,Dark,Poison,1,125.0,0.664
44494,Rock,Poison,1,194.0,0.3917525773195876
44495,Bug,Dragon,1,342.0,0.28362573099415206
44496,Water,Ice,0,445.0,0.5280898876404494
44497,Normal,Grass,0,984.0,0.600609756097561
44498,Grass,Grass,0,354.0,1.0
44499,Psychic,Bug,1,646.0,0.5758513931888545
44500,Dragon,Fighting,0,123.0,0.6747967479674797
44501,Water,Water,1,971.0,1.0
44502,Bug,Water,1,1204.0,0.46096345514950166
44503,Grass,Normal,1,984.0,0.39939024390243905
44504,Dark,Water,0,520.0,0.6442307692307693
44505,Ghost,Psychic,1,289.0,0.44982698961937717
44506,Grass,Dragon,0,313.0,0.30990415335463256
44507,Normal,Fighting,0,443.0,0.5598194130925508
44508,Bug,Psychic,0,646.0,0.4241486068111455
44509,Psychic,Dark,0,291.0,0.054982817869415807
44510,Electric,Psychic,0,422.0,0.566350710900474
44511,Water,Normal,0,1702.0,0.39424206815511165
44512,Dark,Psychic,1,291.0,0.9450171821305842
44513,Water,Dragon,0,584.0,0.2842465753424658
44514,Grass,Fire,1,547.0,0.2961608775137112
44515,Fire,Normal,1,861.0,0.5412311265969802
44516,Poison,Water,0,518.0,0.45366795366795365
44517,Fire,Grass,1,547.0,0.7038391224862889
44518,Grass,Bug,0,764.0,0.4816753926701571
44519,Normal,Rock,1,682.0,0.6055718475073314
44520,Dark,Flying,0,23.0,0.2608695652173913
44521,Water,Dragon,1,584.0,0.2842465753424658
44522,Rock,Fairy,0,140.0,0.5928571428571429
44523,Water,Normal,1,1702.0,0.39424206815511165
44524,Fire,Dragon,0,252.0,0.43253968253968256
44525,Psychic,Rock,0,445.0,0.6292134831460674
44526,Flying,Bug,0,38.0,0.7894736842105263
44527,Steel,Dragon,0,141.0,0.20567375886524822
44528,Grass,Steel,0,274.0,0.5036496350364964
44529,Ground,Fairy,1,82.0,0.7073170731707317
44530,Dragon,Fire,1,252.0,0.5674603174603174
44531,Water,Ground,0,571.0,0.46935201401050786
44532,Ground,Normal,0,472.0,0.4894067796610169
44533,Normal,Fighting,1,443.0,0.5598194130925508
44534,Grass,Water,0,1208.0,0.49834437086092714
44535,Water,Poison,1,518.0,0.5463320463320464
44536,Normal,Rock,1,682.0,0.6055718475073314
44537,Water,Dark,1,520.0,0.3557692307692308
44538,Ice,Rock,0,182.0,0.489010989010989
44539,Fairy,Rock,0,140.0,0.40714285714285714
44540,Poison,Grass,1,301.0,0.5647840531561462
44541,Ghost,Normal,0,484.0,0.506198347107438
44542,Fighting,Dragon,0,123.0,0.3252032520325203
44543,Normal,Water,1,1702.0,0.6057579318448884
44544,Electric,Fighting,1,179.0,0.6871508379888268
44545,Fire,Fairy,1,142.0,0.7816901408450704
44546,Normal,Electric,0,676.0,0.3816568047337278
44547,Grass,Fire,0,547.0,0.2961608775137112
44548,Bug,Electric,0,473.0,0.266384778012685
44549,Ghost,Bug,0,356.0,0.5449438202247191
44550,Poison,Ghost,1,145.0,0.42758620689655175
44551,Psychic,Bug,1,646.0,0.5758513931888545
44552,Psychic,Water,1,1086.0,0.6160220994475138
44553,Ghost,Fairy,0,62.0,0.5483870967741935
44554,Water,Fire,1,931.0,0.41568206229860366
44555,Fighting,Normal,1,443.0,0.4401805869074492
44556,Normal,Fighting,1,443.0,0.5598194130925508
44557,Grass,Dark,0,332.0,0.27710843373493976
44558,Psychic,Water,0,1086.0,0.6160220994475138
44559,Ground,Bug,0,335.0,0.5223880597014925
44560,Normal,Grass,1,984.0,0.600609756097561
44561,Fairy,Ground,0,82.0,0.2926829268292683
44562,Grass,Fire,0,547.0,0.2961608775137112
44563,Psychic,Ice,1,224.0,0.625
44564,Grass,Psychic,1,632.0,0.37341772151898733
44565,Water,Dark,0,520.0,0.3557692307692308
44566,Electric,Water,1,713.0,0.6984572230014026
44567,Dark,Water,1,520.0,0.6442307692307693
44568,Dragon,Ice,0,116.0,0.6896551724137931
44569,Bug,Electric,0,473.0,0.266384778012685
44570,Rock,Dark,0,246.0,0.26422764227642276
44571,Normal,Psychic,0,811.0,0.4525277435265105
44572,Water,Dragon,1,584.0,0.2842465753424658
44573,Psychic,Psychic,0,259.0,1.0
44574,Steel,Rock,1,179.0,0.5195530726256983
44575,Grass,Grass,1,354.0,1.0
44576,Ghost,Ghost,0,83.0,1.0
44577,Dark,Normal,1,495.0,0.5474747474747474
44578,Bug,Normal,0,1066.0,0.38649155722326456
44579,Flying,Grass,1,36.0,0.75
44580,Rock,Poison,0,194.0,0.3917525773195876
44581,Fire,Electric,0,327.0,0.40061162079510704
44582,Electric,Bug,1,473.0,0.733615221987315
44583,Bug,Dark,1,309.0,0.36245954692556637
44584,Bug,Normal,1,1066.0,0.38649155722326456
44585,Bug,Dragon,0,342.0,0.28362573099415206
44586,Normal,Ground,1,472.0,0.510593220338983
44587,Psychic,Ground,1,274.0,0.49635036496350365
44588,Normal,Bug,1,1066.0,0.6135084427767354
44589,Fire,Bug,0,599.0,0.669449081803005
44590,Poison,Water,0,518.0,0.45366795366795365
44591,Dark,Normal,1,495.0,0.5474747474747474
44592,Poison,Normal,1,432.0,0.3611111111111111
44593,Dark,Dark,1,74.0,1.0
44594,Electric,Normal,1,676.0,0.6183431952662722
44595,Water,Dragon,0,584.0,0.2842465753424658
44596,Bug,Rock,0,487.0,0.45790554414784396
44597,Bug,Fire,1,599.0,0.330550918196995
44598,Water,Normal,1,1702.0,0.39424206815511165
44599,Normal,Bug,0,1066.0,0.6135084427767354
44600,Psychic,Dark,0,291.0,0.054982817869415807
44601,Grass,Psychic,0,632.0,0.37341772151898733
44602,Dark,Fire,1,249.0,0.5100401606425703
44603,Dark,Fighting,1,103.0,0.5048543689320388
44604,Fire,Water,1,931.0,0.5843179377013964
44605,Electric,Electric,0,134.0,1.0
44606,Ground,Dark,1,148.0,0.3918918918918919
44607,Grass,Normal,0,984.0,0.39939024390243905
44608,Dragon,Dragon,0,75.0,1.0
44609,Rock,Grass,0,482.0,0.4315352697095436
44610,Ghost,Bug,0,356.0,0.5449438202247191
44611,Fire,Water,0,931.0,0.5843179377013964
44612,Normal,Fire,0,861.0,0.45876887340301975
44613,Ground,Psychic,0,274.0,0.5036496350364964
44614,Rock,Dragon,0,260.0,0.25384615384615383
44615,Grass,Grass,0,354.0,1.0
44616,Normal,Fighting,0,443.0,0.5598194130925508
44617,Normal,Fire,1,861.0,0.45876887340301975
44618,Electric,Ghost,1,214.0,0.7616822429906542
44619,Normal,Steel,1,422.0,0.5781990521327014
44620,Normal,Water,1,1702.0,0.6057579318448884
44621,Normal,Water,1,1702.0,0.6057579318448884
44622,Fire,Fighting,1,216.0,0.6481481481481481
44623,Psychic,Psychic,0,259.0,1.0
44624,Psychic,Ice,0,224.0,0.625
44625,Fire,Bug,0,599.0,0.669449081803005
44626,Water,Poison,1,518.0,0.5463320463320464
44627,Poison,Bug,0,324.0,0.5339506172839507
44628,Water,Rock,1,759.0,0.5902503293807642
44629,Bug,Fire,0,599.0,0.330550918196995
44630,Fighting,Electric,1,179.0,0.3128491620111732
44631,Flying,Grass,1,36.0,0.75
44632,Fire,Normal,0,861.0,0.5412311265969802
44633,Psychic,Electric,0,422.0,0.43364928909952605
44634,Bug,Fighting,0,271.0,0.4280442804428044
44635,Water,Ground,1,571.0,0.46935201401050786
44636,Fire,Normal,0,861.0,0.5412311265969802
44637,Bug,Electric,0,473.0,0.266384778012685
44638,Grass,Ice,0,244.0,0.4180327868852459
44639,Psychic,Dark,0,291.0,0.054982817869415807
44640,Ice,Psychic,0,224.0,0.375
44641,Normal,Grass,0,984.0,0.600609756097561
44642,Water,Steel,1,497.0,0.6177062374245473
44643,Fire,Water,0,931.0,0.5843179377013964
44644,Normal,Ice,1,365.0,0.6054794520547945
44645,Water,Fire,1,931.0,0.41568206229860366
44646,Steel,Psychic,1,279.0,0.44802867383512546
44647,Normal,Poison,1,432.0,0.6388888888888888
44648,Water,Ghost,1,500.0,0.532
44649,Psychic,Bug,0,646.0,0.5758513931888545
44650,Bug,Rock,1,487.0,0.45790554414784396
44651,Electric,Fire,1,327.0,0.599388379204893
44652,Poison,Psychic,1,270.0,0.3888888888888889
44653,Fire,Steel,0,232.0,0.6853448275862069
44654,Rock,Grass,1,482.0,0.4315352697095436
44655,Normal,Normal,1,708.0,1.0
44656,Steel,Dark,0,153.0,0.32679738562091504
44657,Dragon,Fairy,0,84.0,0.10714285714285714
44658,Fighting,Normal,1,443.0,0.4401805869074492
44659,Steel,Rock,1,179.0,0.5195530726256983
44660,Psychic,Dark,0,291.0,0.054982817869415807
44661,Water,Water,0,971.0,1.0
44662,Ghost,Ground,1,159.0,0.46540880503144655
44663,Bug,Fire,0,599.0,0.330550918196995
44664,Normal,Poison,1,432.0,0.6388888888888888
44665,Normal,Normal,1,708.0,1.0
44666,Poison,Fairy,0,77.0,0.7012987012987013
44667,Psychic,Dragon,1,276.0,0.463768115942029
44668,Bug,Rock,0,487.0,0.45790554414784396
44669,Normal,Grass,1,984.0,0.600609756097561
44670,Water,Fire,1,931.0,0.41568206229860366
44671,Grass,Rock,0,482.0,0.5684647302904564
44672,Water,Flying,0,68.0,0.23529411764705882
44673,Water,Grass,0,1208.0,0.5016556291390728
44674,Psychic,Fire,1,448.0,0.5200892857142857
44675,Bug,Fire,1,599.0,0.330550918196995
44676,Bug,Dark,1,309.0,0.36245954692556637
44677,Normal,Fire,0,861.0,0.45876887340301975
44678,Psychic,Water,1,1086.0,0.6160220994475138
44679,Grass,Ghost,1,351.0,0.5071225071225072
44680,Water,Fighting,0,472.0,0.5466101694915254
44681,Poison,Grass,0,301.0,0.5647840531561462
44682,Electric,Water,0,713.0,0.6984572230014026
44683,Water,Water,0,971.0,1.0
44684,Steel,Dark,0,153.0,0.32679738562091504
44685,Rock,Psychic,0,445.0,0.3707865168539326
44686,Bug,Bug,1,386.0,1.0
44687,Grass,Ice,0,244.0,0.4180327868852459
44688,Water,Grass,0,1208.0,0.5016556291390728
44689,Water,Water,0,971.0,1.0
44690,Bug,Ground,0,335.0,0.47761194029850745
44691,Normal,Normal,0,708.0,1.0
44692,Fire,Ice,0,196.0,0.6836734693877551
44693,Electric,Water,0,713.0,0.6984572230014026
44694,Fire,Bug,1,599.0,0.669449081803005
44695,Rock,Psychic,1,445.0,0.3707865168539326
44696,Bug,Water,0,1204.0,0.46096345514950166
44697,Normal,Normal,1,708.0,1.0
44698,Normal,Psychic,1,811.0,0.4525277435265105
44699,Fire,Normal,1,861.0,0.5412311265969802
44700,Fire,Bug,1,599.0,0.669449081803005
44701,Grass,Fire,1,547.0,0.2961608775137112
44702,Normal,Ice,1,365.0,0.6054794520547945
44703,Fairy,Normal,0,247.0,0.242914979757085
44704,Steel,Fire,0,232.0,0.3146551724137931
44705,Ice,Bug,1,295.0,0.511864406779661
44706,Water,Ice,0,445.0,0.5280898876404494
44707,Normal,Fighting,0,443.0,0.5598194130925508
44708,Normal,Electric,1,676.0,0.3816568047337278
44709,Rock,Fighting,0,194.0,0.31958762886597936
44710,Dragon,Water,1,584.0,0.7157534246575342
44711,Ghost,Dragon,0,153.0,0.3137254901960784
44712,Rock,Water,0,759.0,0.40974967061923584
