,dif_hp,dif_atk,dif_def,dif_spatk,dif_spdef,dif_sp,winner,nbrContre,probWinParType
49305,-35,47,-8,-22,-20,56,1,270.0,0.3888888888888889
49306,-18,-29,-28,40,5,25,1,448.0,0.5200892857142857
49307,-10,-55,-55,-35,-5,0,0,358.0,0.3966480446927375
49308,20,10,20,35,30,15,1,472.0,0.5466101694915254
49309,8,11,-2,20,23,-5,0,599.0,0.669449081803005
49310,-15,-26,-35,-19,-25,6,1,386.0,1.0
49311,-10,-80,-16,45,60,36,1,472.0,0.5466101694915254
49312,11,17,13,-57,-20,33,1,291.0,0.9450171821305842
49313,-5,-1,2,24,0,34,1,931.0,0.5843179377013964
49314,-25,-80,-20,-100,-20,-15,0,137.0,0.30656934306569344
49315,-35,-45,-15,-125,-95,-85,0,759.0,0.40974967061923584
49316,-17,70,-46,-70,5,73,1,190.0,0.6105263157894737
49317,10,1,20,40,25,-1,0,482.0,0.5684647302904564
49318,10,80,16,-45,-60,-36,0,472.0,0.4533898305084746
49319,34,13,140,20,60,-7,0,260.0,0.25384615384615383
49320,23,44,-7,40,0,60,1,142.0,0.7816901408450704
49321,35,30,15,70,50,-26,0,984.0,0.3993902439024391
49322,15,-15,-15,35,-5,-65,0,1086.0,0.6160220994475138
49323,5,0,5,55,-20,-35,0,632.0,0.6265822784810127
49324,-12,-12,5,6,12,39,1,487.0,0.457905544147844
49325,-175,150,50,95,-5,25,1,811.0,0.5474722564734895
49326,0,15,-10,0,-15,25,1,432.0,0.6388888888888888
49327,-25,-35,-15,-55,0,-40,0,274.0,0.5036496350364964
49328,30,0,10,-15,10,5,1,196.0,0.3163265306122449
49329,25,15,70,-40,15,30,1,318.0,0.5094339622641509
49330,4,1,-37,-61,-52,-40,0,214.0,0.2383177570093458
49331,15,25,-30,-80,0,22,0,484.0,0.493801652892562
49332,-32,-56,-42,-70,-55,-20,0,931.0,0.5843179377013964
49333,50,75,71,25,26,-12,1,487.0,0.5420944558521561
49334,-70,17,2,-1,-16,36,1,713.0,0.6984572230014026
49335,-4,-53,-78,-3,-5,13,1,713.0,0.6984572230014026
49336,30,-8,-20,5,0,22,1,148.0,0.3918918918918919
49337,50,20,28,-10,-10,7,1,215.0,1.0
49338,-10,-8,5,0,-10,-17,0,759.0,0.40974967061923584
49339,-45,-71,-26,5,5,0,0,203.0,0.7093596059113301
49340,-36,-51,-114,0,9,13,1,123.0,0.5040650406504065
49341,-10,-3,-28,6,14,12,1,422.0,0.566350710900474
49342,-10,21,55,-29,20,14,1,487.0,0.5420944558521561
49343,10,-25,-55,10,20,20,1,472.0,0.4533898305084746
49344,19,-12,-7,-38,-43,-59,0,313.0,0.30990415335463256
49345,-20,-30,5,-20,-30,-55,0,487.0,0.457905544147844
49346,-2,33,-5,8,-10,-59,0,632.0,0.3734177215189873
49347,30,85,37,34,24,88,1,432.0,0.6388888888888888
49348,-24,-28,-7,-8,2,-3,0,547.0,0.2961608775137112
49349,-10,0,-10,-100,-30,-120,0,632.0,0.3734177215189873
49350,-45,-5,-35,-5,0,-52,0,495.0,0.5474747474747474
49351,10,19,-17,71,-1,-22,0,861.0,0.5412311265969802
49352,45,3,75,65,45,-35,0,571.0,0.4693520140105079
49353,-5,22,-25,14,-75,30,1,682.0,0.3944281524926686
49354,33,41,-2,46,36,-40,1,971.0,1.0
49355,41,20,79,40,22,68,1,497.0,0.3822937625754527
49356,30,70,40,23,-33,76,1,173.0,0.6878612716763006
49357,10,40,-5,35,-5,45,1,356.0,0.4550561797752809
49358,16,11,32,-20,35,7,1,252.0,0.5674603174603174
49359,-10,17,32,3,15,25,1,203.0,0.7093596059113301
49360,-2,0,95,95,40,30,1,194.0,0.31958762886597936
49361,-21,-40,41,-61,41,-45,1,354.0,1.0
49362,-15,-75,-10,-50,25,-15,0,1208.0,0.5016556291390728
49363,10,-25,-10,35,10,55,1,216.0,0.6481481481481481
49364,-36,-53,-91,-4,-51,45,0,547.0,0.7038391224862889
49365,10,25,80,0,55,50,1,274.0,0.4963503649635037
49366,0,-10,95,65,15,-5,0,971.0,1.0
49367,25,-23,29,63,75,21,1,1702.0,0.3942420681551117
49368,7,31,-1,20,20,13,1,215.0,1.0
49369,45,50,10,50,10,15,1,584.0,0.7157534246575342
49370,15,-15,20,-5,20,50,1,422.0,0.4336492890995261
49371,-34,-20,40,90,40,4,1,599.0,0.330550918196995
49372,-17,9,-12,75,38,2,1,811.0,0.5474722564734895
49373,0,-3,-10,-68,-15,-70,0,351.0,0.5071225071225072
49374,36,44,44,39,21,38,1,203.0,0.7093596059113301
49375,-53,-43,-18,-86,-9,-5,0,482.0,0.4315352697095436
49376,5,30,-20,60,35,-40,0,225.0,0.6711111111111111
49377,-5,0,13,35,13,10,1,518.0,0.5463320463320464
49378,-45,-5,5,-90,-45,-70,0,289.0,0.5294117647058824
49379,-9,-20,5,0,-5,-1,0,708.0,1.0
49380,40,80,15,110,55,75,1,1204.0,0.5390365448504983
49381,5,-15,-67,-65,-67,-11,0,676.0,0.3816568047337278
49382,45,50,36,25,42,26,1,356.0,0.5449438202247191
49383,-25,93,58,83,-2,71,1,984.0,0.3993902439024391
49384,43,53,20,98,30,55,1,984.0,0.6006097560975611
49385,-5,-65,-87,12,5,-24,0,289.0,0.5501730103806228
49386,-23,-26,-31,-30,-7,-33,0,443.0,0.5598194130925508
49387,-15,-35,15,50,50,20,1,236.0,0.6313559322033898
49388,21,5,-10,75,7,52,1,1086.0,0.6160220994475138
49389,5,16,34,14,46,30,1,708.0,1.0
49390,30,25,100,25,100,0,0,119.0,0.5294117647058824
49391,35,-30,60,135,40,-55,0,342.0,0.716374269005848
49392,-9,-36,-20,11,10,-1,0,289.0,0.5501730103806228
49393,25,45,15,90,25,90,1,260.0,0.7461538461538462
49394,-23,20,-10,-40,-10,-52,0,276.0,0.5362318840579711
49395,-54,-80,-55,-40,-45,-26,0,571.0,0.4693520140105079
49396,-39,-32,-35,-49,-35,-35,0,215.0,1.0
49397,-13,42,-5,-35,-15,-7,0,358.0,0.3966480446927375
49398,1,-64,-10,20,-10,-10,0,122.0,0.5163934426229508
49399,-15,-10,-26,-30,-16,-5,0,518.0,0.4536679536679537
49400,68,-35,0,25,25,-25,0,764.0,0.4816753926701571
49401,-15,-15,-60,-45,-35,-30,0,422.0,0.4336492890995261
49402,-43,-35,-69,-65,-69,-55,0,1066.0,0.38649155722326456
49403,-40,-2,25,-60,-50,-18,0,190.0,0.6105263157894737
49404,-55,-50,-65,-50,-65,-60,0,571.0,0.5306479859894921
49405,3,1,-30,-29,-55,35,1,1066.0,0.6135084427767354
49406,-20,20,0,5,0,65,1,47.0,1.0
49407,-23,-60,-4,-20,-9,-100,0,1066.0,0.6135084427767354
49408,-15,25,5,45,-5,-10,0,676.0,0.6183431952662722
49409,50,70,5,45,25,35,1,1204.0,0.5390365448504983
49410,69,36,23,46,33,8,1,676.0,0.3816568047337278
49411,35,80,35,60,15,45,1,632.0,0.6265822784810127
49412,-15,-20,-10,0,10,-45,0,1702.0,0.3942420681551117
49413,-25,-28,37,-58,-23,-71,0,497.0,0.3822937625754527
49414,0,35,20,62,40,24,1,445.0,0.5280898876404494
49415,6,-55,0,52,2,70,1,351.0,0.5071225071225072
49416,-20,15,60,20,10,0,0,194.0,0.31958762886597936
49417,-19,31,5,-8,-36,11,1,1086.0,0.3839779005524862
49418,-45,-60,-50,-105,-70,-55,0,473.0,0.266384778012685
49419,-20,-8,-42,-66,-47,35,1,861.0,0.4587688734030198
49420,-10,0,76,25,66,-40,0,210.0,0.4476190476190477
49421,-25,-10,-20,0,-10,3,1,332.0,0.27710843373493976
49422,-90,-80,-15,5,-20,-55,0,327.0,0.599388379204893
49423,16,-12,42,20,55,-25,0,142.0,0.2183098591549296
49424,4,40,-53,-25,2,-9,0,482.0,0.5684647302904564
49425,10,-25,-20,0,10,25,1,479.0,0.42588726513569936
49426,-1,10,-45,28,-7,-30,0,356.0,0.5449438202247191
49427,20,105,10,50,35,40,1,309.0,0.6375404530744336
49428,40,25,23,50,25,-20,0,203.0,0.29064039408866993
49429,15,-5,-25,3,30,0,0,646.0,0.5758513931888545
49430,20,-15,35,50,40,-45,0,179.0,0.6871508379888268
49431,14,45,5,33,3,15,1,351.0,0.4928774928774929
49432,12,-25,-79,-5,-14,-30,0,764.0,0.518324607329843
49433,-63,-43,-13,-1,-24,-40,0,682.0,0.3944281524926686
49434,43,-83,12,-71,-38,-22,0,445.0,0.3707865168539326
49435,-71,-124,-40,-85,-80,0,0,584.0,0.2842465753424658
49436,-30,-43,-15,13,50,10,1,1702.0,0.3942420681551117
49437,25,-20,40,-20,40,-85,0,259.0,1.0
49438,0,-20,35,18,35,-14,0,318.0,0.490566037735849
49439,-10,-37,1,-39,-1,-31,0,520.0,0.3557692307692308
49440,0,13,-37,13,-17,39,1,764.0,0.4816753926701571
49441,-40,-95,-70,45,-45,15,0,356.0,0.5449438202247191
49442,10,-75,-5,-3,-59,-61,0,448.0,0.5200892857142857
49443,10,52,5,-5,-45,10,1,335.0,0.5223880597014925
49444,0,-25,-50,25,50,0,0,179.0,0.5195530726256983
49445,-5,25,-87,-40,-87,-21,0,713.0,0.3015427769985975
49446,20,10,75,39,89,5,1,472.0,0.4894067796610169
49447,40,30,-2,60,3,-41,0,134.0,1.0
49448,10,-50,-60,0,25,10,1,759.0,0.5902503293807642
49449,-15,-25,-8,60,-8,28,1,210.0,0.5523809523809524
49450,30,40,55,62,88,9,1,133.0,0.43609022556390975
49451,-9,17,-8,43,13,64,1,459.0,0.6666666666666666
49452,-20,15,-20,-10,-20,30,1,443.0,0.4401805869074492
49453,3,-31,5,-11,5,8,0,291.0,0.054982817869415807
49454,40,35,-15,-30,-85,15,1,759.0,0.5902503293807642
49455,18,-3,42,19,-5,-41,0,764.0,0.4816753926701571
49456,0,-33,0,-3,-10,16,1,270.0,0.43703703703703706
49457,-5,-10,-40,-50,-40,-20,0,1086.0,0.3839779005524862
49458,60,10,-60,-45,60,-20,0,984.0,0.6006097560975611
49459,3,15,5,100,70,-15,0,811.0,0.5474722564734895
49460,-10,30,45,0,15,20,1,422.0,0.4218009478672986
49461,27,30,25,23,25,55,1,1204.0,0.5390365448504983
49462,9,25,8,-10,8,-6,0,309.0,0.3624595469255664
49463,-5,-5,-20,6,-4,30,1,682.0,0.6055718475073314
49464,30,-45,-46,0,-36,40,1,356.0,0.5449438202247191
49465,18,12,25,34,23,88,1,62.0,0.6612903225806451
49466,-11,-41,-12,-6,5,-1,0,266.0,0.5187969924812029
49467,-36,14,33,4,-54,-56,0,1208.0,0.5016556291390728
49468,-110,-50,-5,-5,-50,0,0,432.0,0.3611111111111111
49469,-25,-70,25,-70,-25,-30,0,138.0,0.26811594202898553
49470,5,-10,-5,15,-5,-10,0,274.0,0.4963503649635037
49471,45,55,36,25,1,38,1,432.0,0.6388888888888888
49472,25,45,10,5,-15,-20,0,203.0,0.29064039408866993
49473,21,30,0,144,60,40,1,811.0,0.5474722564734895
49474,-37,-50,-80,-24,-56,-33,0,246.0,0.7357723577235772
49475,-3,-28,-52,2,22,-12,0,1066.0,0.6135084427767354
49476,6,3,-43,29,-38,54,0,1208.0,0.5016556291390728
49477,-10,6,65,-24,35,24,1,289.0,0.5294117647058824
49478,0,23,33,-3,-13,-15,0,432.0,0.3611111111111111
49479,33,45,40,0,40,42,1,495.0,0.4525252525252526
49480,49,46,20,36,30,-4,0,811.0,0.4525277435265105
49481,10,60,45,39,18,-17,0,1702.0,0.3942420681551117
49482,40,20,90,30,90,35,1,422.0,0.4336492890995261
49483,17,-7,-15,8,35,12,1,1086.0,0.6160220994475138
49484,-35,-10,-15,69,-1,40,1,811.0,0.5474722564734895
49485,-45,-40,-30,-5,-60,-10,0,1066.0,0.6135084427767354
49486,-5,-10,-8,-40,-36,-33,0,327.0,0.599388379204893
49487,8,-50,8,-3,94,20,1,203.0,0.29064039408866993
49488,57,76,50,76,43,84,1,203.0,0.29064039408866993
49489,10,82,39,-3,15,14,1,1086.0,0.3839779005524862
49490,-25,5,-5,-15,-5,-29,0,971.0,1.0
49491,-20,5,15,-45,-35,-10,0,1086.0,0.6160220994475138
49492,-30,-62,-18,-7,8,-49,0,1702.0,0.3942420681551117
49493,5,-20,20,10,45,10,1,149.0,0.4832214765100672
49494,-10,40,-10,19,-47,13,1,520.0,0.3557692307692308
49495,-9,-15,-30,10,-10,9,1,119.0,0.4705882352941176
49496,-23,15,61,8,14,-1,0,484.0,0.506198347107438
49497,-48,-5,-76,-35,-61,5,1,708.0,1.0
49498,-30,-50,-30,0,-20,19,1,472.0,0.5466101694915254
49499,-27,-35,99,-5,99,-15,0,487.0,0.5420944558521561
49500,-25,-33,-25,-48,-29,-60,0,931.0,0.4156820622986037
49501,20,-28,10,-3,27,-41,0,203.0,0.29064039408866993
49502,5,-15,0,40,0,-20,0,332.0,0.27710843373493976
49503,8,-2,-7,-21,-13,-8,0,65.0,1.0
49504,30,-55,-102,-13,-50,-34,0,484.0,0.493801652892562
49505,20,-25,-10,55,20,40,1,274.0,0.5036496350364964
49506,5,20,-40,-40,-85,45,1,229.0,0.6419213973799127
49507,-35,-40,-70,30,-45,-10,0,497.0,0.6177062374245473
49508,36,50,79,25,-13,68,0,497.0,0.3822937625754527
49509,24,46,5,4,-10,21,1,62.0,0.5483870967741935
49510,54,23,30,55,50,3,1,584.0,0.2842465753424658
49511,-15,55,-30,-20,5,35,1,482.0,0.4315352697095436
49512,-14,15,-52,-38,-143,2,1,244.0,0.4180327868852459
49513,36,15,12,5,0,33,0,484.0,0.493801652892562
49514,-1,-41,-4,14,6,-14,0,1204.0,0.5390365448504983
49515,62,65,65,35,45,50,1,1086.0,0.3839779005524862
49516,-104,-49,32,-29,42,-37,0,759.0,0.40974967061923584
49517,35,90,10,90,10,20,1,1086.0,0.6160220994475138
49518,-20,10,60,-25,60,-60,0,500.0,0.46799999999999997
49519,28,-20,-17,57,99,25,1,67.0,0.373134328358209
49520,13,13,-46,28,14,21,1,599.0,0.669449081803005
49521,-30,-68,48,-18,28,-70,0,682.0,0.3944281524926686
49522,-95,-50,-55,-50,-50,-30,0,244.0,0.6434426229508197
49523,10,21,-45,1,-15,53,1,472.0,0.4533898305084746
49524,34,98,20,33,10,41,1,448.0,0.4799107142857143
49525,0,-15,-25,30,5,-10,0,271.0,0.4280442804428044
49526,-20,-45,-2,-15,-2,-71,0,249.0,0.4899598393574297
49527,5,-15,10,90,40,-20,0,547.0,0.2961608775137112
49528,64,41,24,11,11,19,1,225.0,0.3288888888888889
49529,87,79,52,71,48,34,1,142.0,0.2183098591549296
49530,-35,-32,-45,-8,-35,-50,0,354.0,1.0
49531,42,22,40,66,40,24,0,291.0,0.054982817869415807
49532,29,-35,30,10,25,-130,0,1066.0,0.6135084427767354
49533,5,70,135,15,85,-15,0,182.0,0.510989010989011
49534,-26,-2,-26,-29,-34,-24,0,547.0,0.7038391224862889
49535,-20,-19,-121,54,17,73,1,445.0,0.5280898876404494
49536,-25,3,-144,51,-6,67,1,445.0,0.5280898876404494
49537,-31,-66,-57,-14,-47,-64,0,472.0,0.5105932203389829
49538,0,-25,-80,80,25,70,1,158.0,0.5506329113924051
49539,65,85,-5,90,45,60,1,173.0,0.6878612716763006
49540,41,30,20,30,74,-15,0,215.0,1.0
49541,-29,-59,-20,75,-5,55,0,159.0,0.4654088050314466
49542,0,-55,-45,-30,-35,-50,0,682.0,0.6055718475073314
49543,-45,-15,10,-115,-20,-45,0,482.0,0.4315352697095436
49544,-22,12,-14,-23,-20,-38,0,646.0,0.4241486068111455
49545,15,-13,2,72,12,-34,0,632.0,0.6265822784810127
49546,7,-2,35,57,50,57,1,25.0,1.0
49547,21,-4,-40,60,7,63,1,365.0,0.6054794520547945
49548,-20,-62,-12,-62,-12,9,1,1208.0,0.5016556291390728
49549,-43,-53,13,-11,-16,-44,0,301.0,0.43521594684385373
49550,-3,-21,-30,-13,-17,-34,0,182.0,0.510989010989011
49551,-10,-15,-45,5,-45,-65,0,270.0,0.43703703703703706
49552,-10,3,35,-27,25,-58,0,289.0,0.5294117647058824
49553,20,30,-10,-150,-60,-115,0,236.0,0.3686440677966102
49554,-10,-45,-30,-69,-4,-55,0,676.0,0.3816568047337278
49555,52,75,40,73,55,60,1,599.0,0.669449081803005
49556,15,32,10,-18,-55,-7,0,236.0,0.3686440677966102
49557,26,20,-30,34,0,30,1,276.0,0.463768115942029
49558,-55,-40,-45,25,30,60,1,124.0,0.4919354838709678
49559,0,20,10,0,-20,0,0,584.0,0.7157534246575342
49560,22,15,0,-10,0,-27,0,74.0,1.0
49561,0,-25,25,-85,0,-5,0,811.0,0.4525277435265105
49562,0,-10,10,10,10,-40,0,149.0,0.3825503355704698
49563,-10,35,52,3,-20,-26,0,351.0,0.4928774928774929
49564,-38,-20,-25,7,-38,61,1,984.0,0.6006097560975611
49565,-35,-20,-30,-27,-55,-25,0,971.0,1.0
49566,-24,-6,-30,-100,-30,-86,0,472.0,0.4894067796610169
49567,-15,105,85,30,25,50,1,708.0,1.0
49568,18,59,8,84,30,45,1,448.0,0.4799107142857143
49569,-12,-45,19,25,89,5,1,1204.0,0.5390365448504983
49570,1,-43,-65,32,26,81,0,274.0,0.5036496350364964
49571,-24,-21,65,1,35,-16,0,208.0,0.38461538461538464
49572,25,45,-20,-60,-120,40,1,365.0,0.6054794520547945
49573,-7,-8,13,-31,23,-36,0,473.0,0.266384778012685
49574,45,65,30,40,40,5,1,1204.0,0.5390365448504983
49575,24,-7,23,-11,27,-9,0,1208.0,0.4983443708609272
49576,-25,-25,-150,-10,-60,30,1,682.0,0.6055718475073314
49577,35,6,-20,11,15,48,1,713.0,0.6984572230014026
49578,-9,-130,-25,-38,27,10,1,356.0,0.4550561797752809
49579,-46,-93,-53,-70,-53,-27,1,479.0,0.42588726513569936
49580,-2,-45,-20,-50,-20,-53,0,119.0,0.3193277310924369
49581,5,14,-10,12,2,-33,0,133.0,0.43609022556390975
49582,-60,-74,-65,-40,-30,-6,1,354.0,1.0
49583,5,-70,0,-32,55,-10,0,759.0,0.5902503293807642
49584,15,30,10,10,30,-15,0,520.0,0.3557692307692308
49585,18,60,-42,-40,8,-6,0,422.0,0.4336492890995261
49586,5,55,-40,40,30,15,1,232.0,0.6853448275862069
49587,30,32,25,57,20,18,1,1066.0,0.38649155722326456
49588,30,17,30,66,29,38,1,1066.0,0.38649155722326456
49589,-3,41,49,-66,-16,-19,0,682.0,0.3944281524926686
49590,-10,60,9,-40,25,21,1,236.0,0.3686440677966102
49591,46,37,48,17,44,3,1,971.0,1.0
49592,-5,-8,-5,-28,-5,35,1,646.0,0.4241486068111455
49593,70,70,60,15,60,40,1,676.0,0.3816568047337278
49594,-15,0,-15,0,-5,35,1,1702.0,0.6057579318448884
49595,4,-2,6,-1,0,10,1,351.0,0.4928774928774929
49596,-40,-70,-65,-40,-50,-10,0,246.0,0.7357723577235772
49597,2,15,0,-35,-50,5,1,811.0,0.4525277435265105
49598,-10,-50,-20,50,25,0,0,356.0,0.5449438202247191
49599,20,-7,-45,12,38,57,0,289.0,0.4705882352941176
49600,-19,16,0,7,-40,8,1,276.0,0.5362318840579711
49601,-4,0,-3,-7,2,-43,0,708.0,1.0
49602,23,42,14,11,23,81,1,77.0,0.7012987012987013
49603,-5,-10,-10,-15,45,-40,0,931.0,0.5843179377013964
49604,1,5,-45,20,21,45,1,179.0,0.4804469273743017
49605,-9,27,2,-5,-25,15,1,518.0,0.4536679536679537
49606,-10,-25,-25,32,35,35,1,445.0,0.4719101123595506
49607,5,20,-8,-50,7,-25,0,295.0,0.48813559322033895
49608,-35,30,-120,-10,-20,75,1,520.0,0.6442307692307693
49609,10,-57,-37,1,1,-18,0,971.0,1.0
49610,20,25,-9,20,11,-17,0,1204.0,0.5390365448504983
49611,-6,-32,-27,14,-27,-32,0,708.0,1.0
49612,-8,4,5,-22,-37,-42,0,931.0,0.4156820622986037
49613,-38,29,1,29,-4,47,1,122.0,0.5163934426229508
49614,-6,37,17,48,23,86,1,1208.0,0.4983443708609272
49615,0,-18,-45,-27,-40,5,1,1208.0,0.5016556291390728
49616,12,50,39,100,59,0,0,1702.0,0.3942420681551117
49617,-5,-62,-50,-13,-30,65,0,386.0,1.0
49618,0,-15,-5,95,30,50,1,811.0,0.5474722564734895
49619,-9,-70,-15,-38,2,15,1,351.0,0.5071225071225072
49620,13,13,15,13,45,-44,0,1086.0,0.3839779005524862
49621,-63,-72,-52,21,-20,-19,0,459.0,0.6666666666666666
49622,-50,-43,-80,12,-15,10,1,1204.0,0.4609634551495017
49623,20,-30,0,5,25,-40,0,1702.0,0.3942420681551117
49624,16,7,18,8,5,23,1,520.0,0.6442307692307693
49625,-19,-7,19,15,19,-42,0,1702.0,0.3942420681551117
49626,5,0,134,-10,34,-65,0,682.0,0.3944281524926686
49627,-55,-89,-48,51,-1,47,1,236.0,0.6313559322033898
49628,40,42,63,14,28,-17,0,713.0,0.3015427769985975
49629,4,0,-18,15,0,4,1,196.0,0.6836734693877551
49630,-20,-48,-35,2,-15,-5,0,487.0,0.457905544147844
49631,-40,-40,-42,-10,-22,37,1,1086.0,0.6160220994475138
49632,-19,-1,-35,21,-20,19,1,500.0,0.532
49633,50,45,60,-22,17,65,1,984.0,0.6006097560975611
49634,20,50,60,45,5,-15,0,244.0,0.6434426229508197
49635,-50,-130,-38,-100,-38,-30,0,599.0,0.330550918196995
49636,41,48,157,-10,50,-15,0,358.0,0.3966480446927375
49637,50,50,50,50,50,50,1,119.0,0.5294117647058824
49638,-25,-65,-68,-10,2,15,1,342.0,0.2836257309941521
49639,5,24,55,14,20,-19,0,1066.0,0.38649155722326456
49640,-3,0,-19,30,7,30,1,122.0,0.3770491803278688
49641,8,100,25,-20,40,70,1,632.0,0.6265822784810127
49642,15,-35,-30,10,53,67,0,211.0,0.7109004739336493
49643,8,10,5,35,-20,-40,0,1086.0,0.6160220994475138
49644,3,-19,-2,-18,-14,-33,0,676.0,0.3816568047337278
49645,-30,-30,-65,5,-15,15,1,584.0,0.2842465753424658
49646,5,-10,0,29,4,-15,0,708.0,1.0
49647,51,72,41,9,1,8,1,60.0,0.6
49648,-60,-55,15,-95,-25,-10,0,137.0,0.30656934306569344
49649,-20,-10,7,8,-1,6,0,459.0,0.6666666666666666
49650,15,-25,-30,25,0,-70,0,270.0,0.43703703703703706
49651,22,59,39,6,-21,11,1,482.0,0.4315352697095436
49652,63,53,12,31,-9,29,1,149.0,0.3825503355704698
49653,-5,-65,-80,-40,-35,-20,0,120.0,0.2416666666666667
49654,-12,30,4,21,-10,47,1,931.0,0.5843179377013964
49655,10,100,-5,140,30,15,1,479.0,0.5741127348643006
49656,-39,-65,10,-25,-50,-65,0,386.0,1.0
49657,11,40,-50,10,0,125,1,335.0,0.4776119402985074
49658,0,-16,10,-50,-10,-9,0,1208.0,0.4983443708609272
49659,28,20,41,42,1,55,1,138.0,0.7318840579710145
49660,-60,-35,-60,-20,-60,-35,0,520.0,0.6442307692307693
49661,27,30,8,29,14,-19,0,225.0,0.6711111111111111
49662,50,80,10,-20,0,-20,0,149.0,0.4832214765100672
49663,81,-55,-45,-15,-35,-31,0,571.0,0.4693520140105079
49664,32,122,67,63,33,58,1,584.0,0.7157534246575342
49665,35,20,-5,-75,-10,-15,0,443.0,0.4401805869074492
49666,-25,-15,-41,-60,-31,-60,0,518.0,0.4536679536679537
49667,70,20,-30,20,-30,70,1,682.0,0.6055718475073314
49668,5,74,14,-9,16,75,1,984.0,0.6006097560975611
49669,-31,-65,-28,-68,-33,5,1,861.0,0.4587688734030198
49670,35,71,-6,9,71,95,1,1702.0,0.6057579318448884
49671,-219,40,40,-10,-75,-11,0,365.0,0.3945205479452055
49672,-20,-20,195,-40,160,-50,0,764.0,0.518324607329843
49673,45,10,50,66,49,53,1,61.0,0.7213114754098361
49674,-30,-55,-5,-45,35,20,0,1208.0,0.5016556291390728
49675,-35,5,-10,-85,-70,-25,0,445.0,0.5280898876404494
49676,-25,5,-10,25,-25,25,1,1086.0,0.6160220994475138
49677,30,40,41,65,41,0,0,713.0,0.3015427769985975
49678,20,20,150,10,60,20,1,140.0,0.5928571428571429
49679,-47,-63,-32,-38,-32,-52,0,276.0,0.463768115942029
49680,-35,-3,-25,13,-5,35,1,1204.0,0.4609634551495017
49681,0,23,3,5,15,-6,0,518.0,0.5463320463320464
49682,-11,10,-59,-30,-2,-13,0,422.0,0.5781990521327014
49683,-10,-65,0,-40,5,-75,0,811.0,0.4525277435265105
49684,-52,-37,-15,-15,-35,-57,0,571.0,0.4693520140105079
49685,10,20,-5,10,-10,23,1,682.0,0.6055718475073314
49686,-70,-83,-30,-50,35,5,1,931.0,0.4156820622986037
49687,47,90,20,20,-5,-52,1,321.0,0.3115264797507788
49688,-15,43,0,65,10,8,1,266.0,0.5187969924812029
49689,0,65,-30,40,-5,30,1,1204.0,0.5390365448504983
49690,-44,-68,-85,-100,-80,-43,0,472.0,0.4533898305084746
49691,-200,45,75,-10,-50,-20,0,1702.0,0.3942420681551117
49692,7,30,-55,25,-15,35,1,142.0,0.6690140845070423
49693,15,27,13,10,30,30,1,354.0,1.0
49694,35,10,25,35,25,9,0,1702.0,0.3942420681551117
49695,4,18,-15,-37,-55,16,1,332.0,0.7228915662650602
49696,-13,-55,0,-55,-20,0,0,1204.0,0.4609634551495017
49697,0,15,20,-71,-32,-52,0,1086.0,0.3839779005524862
49698,-43,-45,-3,-72,-89,-55,0,25.0,1.0
49699,1,-49,-5,35,20,15,0,571.0,0.4693520140105079
49700,-35,-40,-26,-54,-21,-58,0,252.0,0.5674603174603174
49701,30,45,35,10,-30,-20,0,971.0,1.0
49702,-8,-117,-50,-22,-25,-68,0,259.0,1.0
49703,23,29,23,45,30,45,1,216.0,0.6481481481481481
49704,-30,-10,-15,-10,-10,30,1,20.0,0.8
49705,25,30,-10,30,-10,-5,0,276.0,0.5362318840579711
49706,3,-20,-31,25,18,30,1,158.0,0.5506329113924051
49707,-25,0,-22,-35,-67,-8,0,259.0,1.0
49708,-2,-43,-18,-71,-8,-37,0,260.0,0.25384615384615383
49709,61,-35,15,37,7,20,1,153.0,0.6862745098039216
49710,2,-34,10,-10,15,47,1,584.0,0.2842465753424658
49711,-1,-13,-25,29,17,-17,0,354.0,1.0
49712,58,-3,65,19,78,1,1,448.0,0.5200892857142857
49713,0,70,30,-32,2,-20,0,764.0,0.518324607329843
49714,15,75,115,45,-20,50,1,321.0,0.6884735202492211
49715,-29,-44,10,-37,-5,-77,0,1208.0,0.4983443708609272
49716,-10,50,35,-9,-13,17,1,971.0,1.0
49717,-31,-87,-191,6,-16,12,0,67.0,0.373134328358209
49718,90,48,50,85,30,32,1,318.0,0.490566037735849
49719,-65,-50,-65,-35,-45,-70,0,201.0,0.7213930348258707
49720,10,-25,16,-25,11,0,0,713.0,0.3015427769985975
49721,42,45,20,15,50,-21,0,432.0,0.3611111111111111
49722,-30,-75,-30,-67,-30,-35,0,584.0,0.2842465753424658
49723,50,-42,-37,36,6,-43,0,1702.0,0.3942420681551117
49724,12,120,50,-85,-10,-5,0,646.0,0.4241486068111455
49725,7,-60,-25,-30,5,-15,0,1702.0,0.6057579318448884
49726,35,15,50,65,45,0,0,1702.0,0.3942420681551117
49727,34,32,-15,14,22,-7,0,244.0,0.5819672131147541
49728,16,58,-12,-12,-40,2,1,500.0,0.532
49729,10,-60,-150,20,0,30,1,119.0,0.4705882352941176
49730,-17,-50,15,10,30,27,1,137.0,0.30656934306569344
49731,0,-10,0,-15,15,-15,0,473.0,0.266384778012685
49732,30,20,60,0,60,33,1,309.0,0.6375404530744336
49733,26,72,50,-5,0,-33,0,759.0,0.40974967061923584
49734,-15,-40,33,40,-42,-15,0,301.0,0.43521594684385373
