,dif_hp,dif_atk,dif_def,dif_spatk,dif_spdef,dif_sp
39032,20,42,-5,-15,0,-72
39033,-35,-55,-62,-65,-67,-18
39034,190,-57,-75,-28,25,-10
39035,33,30,25,20,20,41
39036,10,-12,-67,38,-2,6
39037,-18,-25,-38,-1,-36,-1
39038,14,-99,-27,-99,-27,-122
39039,-16,-12,-10,-10,-11,-37
39040,-65,-5,-30,-100,-40,25
39041,-5,-12,-10,-40,-45,-33
39042,-10,-20,-70,-40,-105,-25
39043,-15,0,-50,5,-100,25
39044,5,7,8,-25,5,40
39045,-13,-35,20,70,35,65
39046,-41,-24,-60,-1,-10,-14
39047,-32,-25,-31,-5,-61,-1
39048,33,-14,12,51,-45,-2
39049,-31,-17,-28,7,-15,30
39050,-120,-42,-2,-44,-4,0
39051,-30,-40,-80,-80,-20,-5
39052,-5,-11,-15,-75,-15,-34
39053,-23,-46,-5,-1,20,0
39054,-35,-31,25,-11,5,-14
39055,-10,10,48,10,48,89
39056,61,89,20,2,65,48
39057,-40,-10,10,-55,-65,-15
39058,20,85,10,70,10,-5
39059,32,70,55,5,-10,-32
39060,10,-15,-20,5,-20,27
39061,80,17,-13,17,-13,-4
39062,-10,45,10,-30,-30,-55
39063,-13,39,-26,-56,4,-5
39064,-45,55,-59,120,-80,69
39065,-42,-43,-64,-20,-64,27
39066,-10,-8,-13,-25,-15,-24
39067,0,-5,15,-55,10,40
39068,-15,-5,0,15,-20,5
39069,16,-29,17,26,27,-62
39070,-15,-7,-10,14,23,-36
39071,-30,-45,-55,15,-15,25
39072,-66,-30,-55,-119,-45,-60
39073,-45,-35,50,-65,0,-20
39074,-5,10,15,-45,-35,-45
39075,27,84,32,9,39,110
39076,9,45,0,58,2,16
39077,176,-43,-71,-48,24,-54
39078,31,-7,53,85,44,-11
39079,1,19,-30,41,-15,-16
39080,-8,-67,-175,-4,-28,34
39081,-5,-60,10,-10,10,20
39082,5,0,-125,0,-5,-15
39083,-35,35,-110,-70,-20,70
39084,-45,-46,-29,5,15,-35
39085,31,-29,-43,-50,-50,-58
39086,5,5,70,10,90,-10
39087,0,20,-5,4,15,17
39088,-11,20,-50,-2,-52,10
39089,15,40,-20,-30,-75,55
39090,9,6,3,1,11,10
39091,65,116,75,76,35,58
39092,-10,-54,0,-19,35,29
39093,-40,-25,-20,-15,-40,-12
39094,-30,-10,-30,-30,-30,-40
39095,15,-40,-65,75,0,60
39096,-30,47,32,-16,-16,-7
39097,25,-45,70,5,40,-65
39098,20,-20,30,-10,30,20
39099,-2,-5,-20,25,-15,-5
39100,2,0,55,80,45,-6
39101,5,30,-49,15,-29,18
39102,-5,-15,-33,5,-13,-53
39103,0,-40,5,45,75,10
39104,-85,50,16,5,56,-15
39105,-14,-19,-11,0,-11,7
39106,13,24,62,-7,-2,44
39107,-20,-30,60,-20,25,-20
39108,15,-10,15,75,45,-85
39109,-65,-54,-66,-65,-55,-80
39110,57,62,32,44,45,24
39111,-20,-43,-6,-56,-26,-70
39112,-5,-10,11,65,16,-12
39113,14,-25,20,15,30,16
39114,20,1,5,46,15,20
39115,40,75,40,10,-5,40
39116,-10,-25,15,15,85,1
39117,30,70,72,33,50,34
39118,-45,-9,17,-60,-18,13
39119,60,100,30,90,45,25
39120,-60,35,20,60,10,-40
39121,-10,-7,-47,-99,-49,-20
39122,-30,-24,80,-35,-40,-21
39123,21,14,10,11,0,49
39124,6,-4,-1,-26,-21,6
39125,25,65,45,35,50,85
39126,-30,-20,-35,-25,-40,-35
39127,2,5,-10,25,-5,24
39128,-10,-40,-15,-10,-20,-40
39129,18,4,15,20,-25,-19
39130,22,96,2,90,65,0
39131,-40,-75,-100,-30,-30,15
39132,0,-15,-25,-15,-35,-30
39133,5,1,-7,-34,20,-4
39134,23,-42,-63,-24,-29,14
39135,1,-35,-65,47,-13,26
39136,40,-25,-42,50,45,25
39137,29,130,35,58,28,25
39138,0,10,35,-10,-15,10
39139,-29,-34,-50,-73,-46,-54
39140,-5,-85,-70,35,-40,-40
39141,40,20,60,45,65,78
39142,8,-115,-30,-13,0,-63
39143,-50,-40,-35,0,0,25
39144,7,4,37,84,34,40
39145,-6,-2,-10,-2,-16,40
39146,-17,19,62,-62,-32,14
39147,-60,-45,-45,15,-5,-50
39148,-40,-54,-50,-20,-30,-1
39149,27,31,47,22,44,40
39150,55,35,35,70,80,30
39151,-25,-10,-50,10,-20,-5
39152,-40,-49,-41,-30,-21,19
39153,0,35,31,25,6,-2
39154,21,38,12,30,30,45
39155,-37,0,14,-50,-38,-44
39156,-10,25,35,5,10,10
39157,-45,-40,-156,-10,-46,5
39158,5,30,45,-27,-18,-20
39159,-62,-95,-45,-20,-35,-3
39160,-20,-55,-125,-45,10,-10
39161,-43,30,14,-30,-76,-10
39162,10,-10,9,43,-12,14
39163,-30,-132,-67,13,-57,-11
39164,0,0,0,30,5,9
39165,0,40,75,34,64,25
39166,-23,10,-64,-35,-64,-20
39167,20,-20,-48,-20,-48,-10
39168,-20,40,0,30,5,-5
39169,-40,-20,-40,-95,-65,-5
39170,47,130,-45,85,-5,85
39171,-48,63,-7,13,-27,52
39172,-20,-15,-45,-60,-45,-85
39173,2,-12,-14,-9,-27,4
39174,44,70,30,55,20,56
39175,9,4,16,-16,21,1
39176,10,-75,10,-45,10,45
39177,3,36,-26,11,-51,7
39178,-25,-25,15,45,30,60
39179,-10,12,-50,11,-50,-14
39180,-20,5,-20,-30,-40,10
39181,-10,8,110,8,100,50
39182,-42,20,-47,-70,-55,-42
39183,0,-10,-20,25,0,55
39184,68,57,19,28,-7,0
39185,-35,-38,135,-45,0,-35
39186,5,50,15,0,10,-15
39187,-59,-90,-25,-55,10,-51
39188,-40,-77,-30,0,15,-52
39189,43,38,-23,-74,-29,4
39190,24,15,-53,5,-43,26
39191,105,0,5,45,-35,-15
39192,-15,28,63,28,58,35
39193,-20,25,105,-55,-40,-65
39194,-64,-75,-65,25,20,19
39195,-36,-85,-42,-50,-89,-55
39196,35,-24,-25,10,10,4
39197,-9,-45,55,-30,-10,-46
39198,12,25,-5,5,-5,-22
39199,-80,-35,-75,-25,-65,-50
39200,-13,-35,-30,-25,10,35
39201,7,60,-15,45,-10,24
39202,-10,25,-5,-50,-25,-15
39203,-10,-90,20,-100,20,-85
39204,-25,10,25,-55,-50,-65
39205,70,-13,-30,-30,-30,-67
39206,-65,-25,35,-20,0,10
39207,-5,-60,-85,-9,-59,-8
39208,51,90,45,80,45,71
39209,40,63,-5,13,-13,-20
39210,-76,-60,-88,-60,-112,-40
39211,-5,30,-6,-15,-1,-45
39212,-24,-105,-35,-53,-43,-45
39213,61,-15,39,65,47,58
39214,-1,21,20,-46,-25,-29
39215,31,13,-13,44,-19,71
39216,-53,-10,-46,-10,-46,14
39217,10,-25,-15,20,30,10
39218,-29,-23,-83,-28,-15,33
39219,-25,58,-35,-77,-5,85
39220,-28,-35,-50,-85,-30,-32
39221,21,39,-24,9,26,23
39222,9,-20,-85,5,6,47
39223,30,98,75,47,15,35
39224,-3,-58,-35,-28,5,-15
39225,0,-28,-15,-55,0,-32
39226,-5,0,-45,30,15,-20
39227,39,55,30,15,10,41
39228,7,25,-2,5,-2,-18
39229,31,92,0,62,1,67
39230,28,10,41,-49,-15,-15
39231,5,-6,50,9,30,-24
39232,7,-18,-45,22,-25,64
39233,-6,-7,7,-38,-45,-48
39234,5,40,4,-55,0,-34
39235,-61,-8,-33,-22,-52,1
39236,55,-10,-50,30,-20,24
39237,30,70,75,10,25,5
39238,75,-27,-35,25,-25,-32
39239,50,70,35,100,40,20
39240,-55,-52,69,-60,24,-35
39241,10,18,105,15,15,-25
39242,29,-5,5,15,15,-15
39243,-48,-57,-28,77,18,33
39244,-40,-50,0,-15,-30,-35
39245,-40,2,-23,-18,-3,31
39246,12,25,40,85,40,73
39247,23,116,30,16,50,65
39248,2,-42,-35,73,15,67
39249,-10,-13,-55,14,-25,0
39250,-10,-25,-45,-20,5,35
39251,-60,-90,-20,-50,50,-25
39252,-35,-28,-42,-40,-45,-5
39253,21,-69,37,-34,47,-72
39254,62,-80,-15,20,-20,-50
39255,9,34,10,7,10,47
39256,2,8,-5,25,65,13
39257,15,85,20,35,35,65
39258,2,86,-8,70,-15,-20
39259,-12,-11,72,-47,8,14
39260,-5,15,-35,-7,-43,66
39261,-6,-6,-29,-16,-24,31
39262,-220,36,24,-40,-90,-35
39263,35,40,30,90,75,100
39264,-20,-25,5,-40,-10,10
39265,20,50,24,-45,15,51
39266,-15,-90,-55,15,5,10
39267,-46,-35,-61,-65,-61,-2
39268,-19,-11,-3,40,9,-27
39269,20,30,24,5,-1,-40
39270,17,5,27,45,27,-18
39271,20,-8,78,35,-15,-35
39272,-30,-95,-75,-5,-5,-20
39273,15,-10,5,-10,-5,-10
39274,4,-18,20,15,10,-39
39275,40,-10,20,35,30,-5
39276,5,10,-5,-10,-10,0
39277,5,25,10,-70,-35,-40
39278,-30,-30,-18,-60,-48,-19
39279,56,140,38,114,38,65
39280,25,35,65,70,60,20
39281,-34,-1,7,-21,7,22
39282,-36,-135,-25,-109,-35,-70
39283,-5,5,5,10,15,30
39284,6,58,5,-17,5,-24
39285,-40,-45,-50,-75,-55,-15
39286,-4,-52,12,60,19,50
39287,30,-15,55,15,135,-45
39288,66,66,25,46,23,59
39289,-45,-35,30,-19,47,-53
39290,15,15,10,25,20,5
39291,-44,-50,-32,-28,-45,-29
39292,0,17,63,52,63,-25
39293,-25,-5,7,40,-18,-19
39294,-12,-7,-18,-40,-25,-30
39295,3,32,-1,-24,8,11
39296,5,17,58,-65,-20,-75
39297,5,-25,-100,-70,0,20
39298,12,33,40,32,60,62
39299,10,-65,10,-1,30,15
39300,64,46,23,29,13,8
39301,-40,-22,-37,-24,-54,-10
39302,26,11,16,31,-19,55
39303,79,25,15,10,5,11
39304,-10,75,15,-35,-25,0
39305,-3,80,5,60,10,-1
39306,9,-22,35,65,5,28
39307,-36,-25,-70,0,-79,-20
39308,-45,-80,-50,-40,-65,-115
39309,5,-27,-20,15,0,27
39310,-34,-21,-13,-11,-21,35
39311,30,25,20,35,20,-10
39312,85,38,-10,-17,35,-60
39313,85,120,65,30,25,-40
39314,60,75,50,0,45,15
39315,35,60,85,75,15,30
39316,-30,-38,10,-47,-70,-20
39317,-21,-27,8,15,10,30
39318,-25,0,-8,38,10,15
39319,20,-19,34,14,46,30
39320,11,-65,-5,-18,10,-31
39321,-5,37,-5,25,-40,-12
39322,11,15,10,-20,20,120
39323,-28,-18,-33,-20,-48,-5
39324,20,0,-23,-22,-20,20
39325,25,45,40,67,60,30
39326,-21,-50,-25,-19,15,-30
39327,30,-20,0,40,20,25
39328,21,-33,-50,-70,-50,-33
39329,10,5,67,65,67,56
39330,13,-6,23,6,15,-25
39331,-23,-41,-50,-33,-37,-54
39332,18,27,-5,-96,-32,-12
39333,0,-65,0,15,-15,65
39334,48,85,52,100,46,43
39335,25,-25,15,-45,-5,-40
39336,-2,-47,-28,16,-4,39
39337,11,-47,19,21,-29,0
39338,-25,15,10,-75,20,20
39339,30,35,40,65,60,45
39340,10,13,10,43,0,65
39341,5,35,20,-30,-10,30
39342,5,-19,-25,26,-15,29
39343,-30,35,19,-100,30,-14
39344,9,-20,-35,65,-25,91
39345,-15,-42,-60,-60,-60,-35
39346,6,-54,-60,59,-30,59
39347,-27,15,-30,15,-25,21
39348,-40,-10,40,-50,0,-85
39349,-45,60,-50,-50,-25,55
39350,-10,-5,8,0,18,14
39351,20,-5,30,25,70,55
39352,-18,71,69,-7,-37,1
39353,-30,-37,-70,-113,-50,-30
39354,-15,0,0,-60,0,-47
39355,-42,-75,20,-5,-10,-100
39356,-25,-35,-25,0,-30,-4
39357,-46,-12,-58,-79,-58,-32
39358,20,22,-18,15,-10,31
39359,-2,45,-1,8,-51,5
39360,5,30,20,35,15,-5
39361,16,21,-7,43,8,57
39362,-55,7,17,-38,-46,-27
39363,-30,-33,-5,33,-5,10
39364,-34,-5,55,-85,-65,-55
39365,15,-25,-5,75,35,50
39366,51,23,32,30,50,5
39367,30,-50,-25,55,45,-15
39368,31,0,13,-3,22,-13
39369,-20,-30,-20,-45,-25,-25
39370,-14,-11,12,-18,7,-26
39371,30,-20,-42,-15,3,-6
39372,-2,5,0,75,70,15
39373,-10,-70,-45,30,-15,-55
39374,-30,-53,10,-7,-10,-65
39375,-65,-100,-35,-30,-70,0
39376,32,42,-70,-3,-20,30
39377,23,-3,-5,-4,6,-6
39378,-15,-18,-2,-8,30,10
39379,51,-70,-45,-38,-38,-45
39380,60,70,100,5,-15,0
39381,15,25,25,5,5,15
39382,-5,-17,50,50,0,11
39383,-15,-10,30,30,15,-20
39384,0,20,-1,15,-1,-30
39385,35,15,10,-25,60,0
39386,-85,-65,-60,-140,-70,-10
39387,-40,-75,-30,-115,-60,-80
39388,35,45,25,25,25,35
39389,0,20,-15,40,-30,70
39390,-10,-65,-4,-50,-14,-10
39391,28,10,15,53,16,54
39392,105,-110,-90,-45,35,-35
39393,-44,-95,-55,-50,-5,-51
39394,-63,-48,-2,29,59,6
39395,10,-35,-12,15,-12,-30
39396,-15,58,53,-68,-48,-65
39397,-5,-55,-57,32,35,26
39398,-7,-20,-21,-10,-21,3
39399,-12,-78,-2,-78,-2,-12
39400,-35,-55,60,-65,60,-90
39401,43,-40,23,22,30,-56
39402,-30,-85,-200,-30,-50,35
39403,36,28,49,28,59,-21
39404,-10,-23,-45,-25,-45,35
39405,-45,-110,-85,50,-25,25
39406,7,8,9,15,0,-20
39407,-36,-50,-109,-26,-14,-40
39408,5,15,25,-25,20,10
39409,-11,-79,-13,1,-3,-25
39410,40,59,65,35,45,-19
39411,23,41,0,1,-10,37
39412,-29,-25,-25,-37,-27,-20
39413,-20,-70,-25,-52,-25,-70
39414,21,26,30,13,10,3
39415,0,5,-10,-34,7,2
39416,10,25,-30,-35,-25,28
39417,-34,-35,-90,-20,-10,24
39418,14,23,-20,8,10,2
39419,0,20,150,10,50,25
39420,-12,102,-16,91,-7,101
39421,20,-35,-55,10,-5,0
39422,18,32,15,-5,5,10
39423,59,17,-19,15,-11,44
39424,35,-95,-65,-65,-15,-75
39425,-32,-35,-35,25,15,-20
39426,0,35,69,0,-1,-8
39427,-10,10,35,20,-45,5
39428,-30,-25,15,-55,-5,-55
39429,-5,25,-40,10,70,50
39430,-45,-78,-25,-12,-10,0
39431,-25,-30,10,-35,25,-105
39432,16,42,42,-30,-10,0
39433,-40,-38,68,7,53,-5
39434,-5,60,34,10,85,61
39435,-28,24,0,15,-14,14
39436,35,110,105,43,57,75
39437,17,55,70,-81,-9,-52
39438,10,40,45,14,28,9
39439,-10,16,-2,-39,-30,-64
39440,-3,-24,-18,-15,-20,-45
39441,10,-65,-57,35,10,35
39442,-30,-10,15,-120,-65,-100
39443,13,120,52,10,72,38
39444,5,65,60,-10,25,50
39445,16,18,-35,62,15,110
39446,-18,28,-17,-14,30,-44
39447,-18,5,-115,-65,-75,55
39448,0,-36,-4,-8,-22,3
39449,0,25,-35,50,-25,55
39450,58,67,63,23,40,33
39451,76,25,53,57,43,-36
39452,-25,-70,-19,-42,-37,-31
39453,-4,57,0,-47,-28,-18
39454,-15,-50,-10,15,0,-35
39455,13,-20,-43,20,-5,5
39456,15,-70,10,25,-30,-120
39457,0,55,-25,20,-40,25
39458,-46,-86,-45,-36,-35,-47
39459,-53,-75,-40,5,-30,-72
39460,-5,-10,-100,15,-65,-20
39461,5,40,-65,-55,-10,35
39462,-20,-45,15,0,25,-75
39463,46,-20,-5,-20,-1,-25
39464,-19,2,-5,-12,-10,10
39465,0,30,20,-60,-100,-70
39466,-15,-25,-50,-10,0,-10
39467,28,36,15,41,25,50
39468,-41,-19,-42,-76,-42,-44
39469,5,29,20,35,10,53
39470,31,15,-28,35,49,58
39471,-51,-2,-50,-94,-50,-48
39472,14,-12,16,23,21,44
39473,59,-16,-45,-3,-20,-18
39474,36,27,51,-28,-14,-36
39475,-44,-29,-31,-9,-91,20
39476,-20,-50,35,-40,50,-5
39477,26,97,40,10,20,47
39478,-59,-41,-28,-36,2,-28
39479,-6,47,52,-47,-37,1
39480,-5,5,-15,-20,15,-30
39481,-21,-3,12,-80,-49,-29
39482,39,-12,5,25,50,-17
39483,-25,-57,170,-25,180,-58
39484,-46,-69,8,31,11,-38
39485,-195,50,50,10,-50,30
39486,50,47,52,47,52,36
39487,30,20,10,40,-40,55
39488,-20,45,-70,-55,5,-50
39489,0,-30,-30,-30,-50,-55
39490,-16,-92,-6,-92,-6,1
39491,-5,27,60,23,10,5
39492,15,41,-22,1,-42,80
39493,36,32,50,64,45,73
39494,-27,-5,-38,-15,-35,-15
39495,-23,-3,-38,20,-45,40
39496,-16,-79,-47,-109,-117,-42
39497,70,35,0,-5,50,-10
39498,-10,-35,-25,5,45,-43
39499,-4,37,20,5,15,32
39500,42,-37,-87,-4,-40,-4
39501,10,-112,-2,41,-24,-78
39502,-18,-105,-50,-80,-55,-77
39503,137,50,55,-5,10,25
39504,31,5,-10,40,74,45
39505,26,15,16,33,-17,33
39506,-59,-63,-30,-105,-25,-53
39507,34,48,25,40,55,93
39508,-11,-7,20,-13,19,-2
39509,46,-1,-8,-1,-8,12
39510,30,20,15,30,70,50
39511,-15,20,25,-45,-5,0
39512,65,10,30,30,10,-26
39513,9,25,-6,-15,-16,-9
39514,5,40,-5,5,20,53
39515,-10,-75,-55,-20,-55,55
39516,-1,21,70,-4,2,-66
39517,10,75,-20,50,10,65
39518,6,22,-5,9,-25,28
39519,7,44,-6,-30,5,-17
39520,55,48,65,6,65,30
39521,-13,10,16,7,4,1
39522,63,0,-27,42,12,-44
39523,17,14,5,13,-20,-20
39524,29,-12,32,53,20,59
39525,10,5,15,-20,0,20
39526,-60,-55,-35,0,20,-10
39527,0,-3,-15,-5,-5,-51
39528,-5,-38,-7,-5,-5,-35
39529,-44,-39,-25,-102,-95,-52
39530,30,10,5,0,-20,-30
39531,11,22,15,5,-25,-48
39532,-1,5,-2,-36,49,-39
39533,51,56,0,56,3,-14
39534,45,-55,-110,20,35,55
39535,14,8,45,80,60,-7
39536,2,17,12,-3,-58,38
39537,67,85,70,-5,60,15
39538,-24,-32,21,-25,6,-17
39539,5,40,5,-30,5,35
39540,40,5,-5,90,-25,20
39541,-25,-55,-31,-5,-51,-80
39542,-10,-24,-50,-12,-5,-8
39543,-5,-20,-15,55,25,30
39544,-35,49,30,34,0,22
39545,-67,-90,-62,-30,-50,-62
39546,-5,25,40,0,-65,-10
39547,-30,45,25,25,-5,50
39548,-31,-42,-51,18,-26,-49
39549,27,15,35,30,25,15
39550,28,-15,-11,40,10,-42
39551,33,56,25,36,25,21
39552,5,-15,1,25,-13,-29
39553,46,110,50,114,60,100
39554,65,45,85,65,10,-10
39555,-45,-42,-28,-73,-28,-29
39556,0,-50,-40,0,10,10
39557,-15,32,7,32,7,63
39558,-20,-5,-65,-10,-25,55
39559,45,55,80,45,20,-50
39560,17,-41,-65,-3,-22,-44
39561,40,60,-15,70,85,55
39562,-50,-87,-30,0,-20,-47
39563,29,120,55,35,0,31
39564,-40,-20,-20,-75,-55,5
39565,0,-50,15,55,-15,-5
39566,-20,-22,-5,-5,-5,-44
39567,-20,0,-10,-25,-40,-5
39568,0,-40,-5,-5,10,20
39569,13,44,28,-16,25,70
39570,15,12,0,48,50,70
39571,-13,-17,-12,80,60,15
39572,-39,28,15,-4,-22,7
39573,30,15,25,12,25,93
39574,0,-5,5,-64,-50,-22
39575,25,-75,40,80,30,-75
39576,-18,-31,-5,-55,-10,-41
39577,44,90,20,13,-27,5
39578,-21,-47,-31,-14,9,2
39579,-15,30,-27,-45,-7,29
39580,-28,45,-51,25,-51,-5
39581,-3,-4,15,-18,20,-36
39582,-40,0,-80,25,-70,60
39583,-30,-65,20,95,40,-55
39584,15,25,50,5,0,-80
39585,20,10,-20,0,-20,30
39586,10,-40,-90,5,-45,55
39587,31,48,-28,74,-23,91
39588,-30,-15,-45,-30,-50,-40
39589,-55,22,-57,-75,-55,0
39590,-59,0,-15,-35,-25,30
39591,-22,-32,-27,-10,-2,25
39592,-3,28,2,48,2,1
39593,30,25,155,30,20,-25
39594,25,65,20,15,70,0
39595,-23,12,6,10,-4,71
39596,35,3,40,20,20,-39
39597,-60,-35,-35,-15,-35,-35
39598,13,1,-43,-39,-33,-9
39599,20,-38,-3,63,73,-3
39600,20,60,10,80,10,-35
39601,0,60,0,10,-30,70
39602,45,46,32,-5,3,25
39603,-34,-46,17,-13,-13,-1
39604,-85,-50,30,-35,0,-5
39605,-30,-15,-20,-54,-70,-27
39606,-2,30,10,85,75,55
39607,20,-53,45,18,55,5
39608,25,50,45,14,23,3
39609,-10,-15,0,-64,-20,-22
39610,15,60,55,15,-5,-10
39611,46,65,28,31,25,7
39612,-4,22,42,-7,-5,41
39613,44,68,-3,63,32,1
39614,-23,-7,-10,-18,0,57
39615,-19,4,62,-36,22,37
39616,-10,60,-10,30,-15,25
39617,-32,-35,0,10,10,17
39618,-25,-40,-20,-70,-30,-70
39619,60,52,45,0,35,27
39620,-30,-16,35,44,15,-48
39621,25,50,-15,-25,-30,0
39622,-20,-50,-10,15,5,15
39623,-55,-60,16,0,-55,-46
39624,35,10,40,30,30,20
39625,2,10,0,9,20,-5
39626,-16,-52,-14,-42,-4,14
39627,-15,-9,21,5,-40,15
39628,45,78,10,55,-5,20
39629,-42,-84,-27,-49,-24,-60
39630,20,-10,0,95,40,35
39631,15,-20,0,45,40,15
39632,33,100,25,50,-10,12
39633,-41,-100,20,-69,-30,-70
39634,8,-5,-48,3,7,62
39635,-10,40,-45,-70,-30,40
39636,-14,-24,-8,-20,-20,-43
39637,5,10,54,70,24,-45
39638,-9,-16,-25,71,0,49
39639,-20,-15,-21,10,-11,15
39640,-10,-85,-85,15,70,-10
39641,-10,-12,0,-29,0,-60
39642,-5,-20,9,5,9,-15
39643,4,-10,8,2,3,40
39644,-35,0,-40,-25,-65,-50
39645,95,15,0,5,45,-55
39646,25,100,-30,85,5,50
39647,-25,-20,45,-5,-30,-20
39648,-16,-66,10,-76,-3,-19
39649,-50,30,85,-10,40,65
39650,-10,-82,-5,31,5,-50
39651,26,29,37,84,34,-5
39652,-17,-6,-9,-16,-17,-46
39653,3,0,-5,15,15,41
39654,-5,115,65,135,85,95
39655,38,22,25,13,-5,-32
39656,-15,-25,-30,1,-13,32
39657,-35,-30,5,-50,-25,0
39658,4,-19,-15,-11,0,-4
39659,22,-77,-12,-77,-12,-42
39660,-10,-3,45,17,35,56
39661,20,20,-32,-13,15,-4
39662,38,100,59,45,39,20
39663,7,-60,-23,-10,27,5
39664,35,20,40,-50,15,-55
39665,-25,-10,-87,-23,-30,-14
39666,-36,53,-12,-4,-29,76
39667,-37,-25,-12,-58,-16,-97
39668,6,40,22,70,40,68
39669,-40,-12,-17,13,8,49
39670,-1,26,23,-24,-4,-40
39671,-19,-5,50,-20,-10,-24
39672,-55,-74,-78,-45,-68,15
39673,45,95,53,25,13,29
39674,-16,-75,-52,-65,-52,-27
39675,5,80,-5,25,-13,25
39676,11,15,10,-20,20,120
39677,-16,36,38,35,5,-10
39678,50,35,65,100,45,75
39679,83,48,27,70,47,22
39680,0,-10,11,-10,6,-14
39681,21,-55,-20,-69,16,-31
39682,-20,-20,-10,-70,-60,-55
39683,5,-25,-15,5,17,-47
39684,25,50,40,5,40,5
39685,-30,-55,-30,-15,30,-45
39686,-30,-89,-44,-46,-26,34
39687,-5,-5,-35,-30,-45,-20
39688,5,-35,-57,-18,-35,-39
39689,6,29,40,15,50,-35
39690,190,-65,-80,-22,12,11
39691,-49,-53,-40,-30,-40,0
39692,60,50,10,70,45,35
39693,-60,-35,-45,-5,-25,-9
39694,10,37,30,35,15,50
39695,15,-30,-60,105,50,85
39696,-35,-82,-40,43,-10,120
39697,-20,-70,-70,-44,-24,-50
39698,-45,25,-26,-5,40,-24
39699,5,30,-3,5,15,18
39700,20,80,-10,-105,-50,-5
39701,-2,-14,-26,18,7,11
39702,15,5,10,0,-10,-50
39703,60,10,-27,-10,-47,0
39704,25,46,49,4,26,50
39705,-15,15,-15,-5,-5,-115
39706,35,60,-55,20,-5,-50
39707,5,-25,-5,-25,-25,-55
39708,10,65,30,55,30,10
39709,0,29,-4,-9,-15,16
39710,0,-25,42,25,47,51
39711,29,-20,0,10,35,21
39712,20,-25,30,-65,-5,55
39713,-16,-10,-25,-22,-27,-10
39714,25,16,-9,38,-11,-45
39715,-30,10,16,-20,6,5
39716,23,1,-14,1,-14,-38
39717,-28,-39,29,-54,-8,-14
39718,-10,-90,-90,-25,-50,0
39719,10,-10,-25,50,15,20
39720,-32,-31,-47,-85,-45,35
39721,30,30,45,50,25,-55
39722,-3,55,78,-20,35,-10
39723,0,18,-9,-27,-37,-6
39724,-36,-62,1,-24,6,-92
39725,-115,-5,-30,10,5,-25
39726,-65,-30,-45,-55,-45,-75
39727,20,40,-15,50,-5,5
39728,1,-33,10,-75,-10,-48
39729,9,-46,-67,35,-25,23
39730,-36,-72,-15,30,5,18
39731,0,-30,-70,35,-5,50
39732,-15,0,-20,-60,-20,-32
39733,-14,22,-20,-80,-45,7
39734,-35,-41,-23,-41,31,9
39735,-38,-20,-6,-95,-76,-23
39736,10,10,-5,-25,-10,-80
39737,32,25,-46,-20,-1,-45
39738,19,15,15,13,-3,-14
39739,6,73,14,-11,16,77
39740,-6,-35,-7,-92,-81,-28
39741,14,17,15,0,20,47
39742,0,-50,-30,-5,25,40
39743,75,85,-25,35,-25,75
39744,0,-25,-135,-15,-25,80
39745,-15,25,80,15,65,-55
39746,5,-10,15,45,10,-25
39747,79,-20,-5,70,30,105
39748,0,7,25,12,-12,-27
39749,35,20,10,5,55,70
39750,3,42,-26,-14,23,26
39751,40,-15,5,-35,30,-48
39752,47,3,33,27,37,13
39753,5,17,-15,15,-6,29
39754,-20,95,195,35,35,20
39755,10,25,67,35,67,66
39756,51,61,5,61,-7,19
39757,-122,-69,-25,-15,-45,35
39758,25,30,-10,30,-10,-5
39759,30,50,-26,25,35,-4
39760,-5,-50,-15,-20,-15,-65
39761,-45,5,-60,-50,-150,40
39762,1,-70,-15,2,-5,-91
39763,5,40,30,-25,0,-5
39764,85,-20,15,5,15,-5
39765,-35,-45,15,0,-60,-40
39766,31,-5,-28,-28,-9,-30
39767,-26,0,19,-48,6,-48
39768,-27,7,-17,-1,-27,-36
39769,3,-35,16,-40,-5,-39
39770,-64,50,-25,-50,-110,-30
39771,25,13,15,2,-5,-40
39772,15,-18,-5,-39,-14,-9
39773,-40,-35,-5,-40,-5,-40
39774,-8,4,19,-20,-26,-8
39775,-7,10,5,35,-25,-50
39776,5,-27,-54,1,19,27
39777,15,98,32,25,5,35
39778,-69,10,-20,-60,-35,-45
39779,-45,0,-19,-40,-65,-51
39780,-45,-8,-13,-11,-6,55
39781,-60,20,20,-20,-25,10
39782,15,55,9,-45,-1,40
39783,53,22,17,19,32,13
39784,-15,-20,-15,30,-15,5
39785,32,23,50,-17,10,-8
39786,35,60,140,10,25,0
39787,-45,-55,-29,-10,-50,-41
39788,44,20,10,-5,5,-60
39789,9,-15,-50,33,13,-10
39790,-7,-12,15,-2,30,-59
39791,35,80,20,-5,40,22
39792,45,32,-5,98,32,73
39793,10,7,0,27,20,35
39794,10,-45,-45,-5,-5,-5
39795,19,12,15,20,15,15
39796,-26,-52,5,-25,40,-27
39797,-55,10,-20,-30,-70,-65
39798,2,-17,-26,-107,-35,-62
39799,-29,-63,-45,-60,-35,-17
39800,-65,-95,-68,-10,-48,-35
39801,10,0,-63,-32,-60,0
39802,-17,-20,-5,-36,-20,-10
39803,-50,-20,10,-95,-55,-70
39804,35,-35,-20,-20,-10,-70
39805,17,-21,-6,-55,0,-44
